"node","group","degree","betweenness","closeness","eigenvector"
137,"most_changed",4,0.000151907460270545,0.232271564752383,0.00572591803337885
172,"most_changed",4,0.000414914859830979,0.255172413793103,0.0150415249199686
213,"most_changed",4,0.000470412942700199,0.250878955298845,0.0087093773365582
215,"most_changed",4,4.02826778152427e-05,0.247706422018349,0.0193596285606531
1,"most_changed",4,0.000667015312840139,0.253746507493015,0.0137574658381871
996,"least_changed",45,0.0266866974243603,0.313264346190028,0.0917185258036488
997,"least_changed",47,0.0302856675900319,0.330575777630708,0.469343809091813
998,"least_changed",48,0.0227291692124891,0.320294966335364,0.12802401163774
999,"least_changed",48,0.0327209015916224,0.324455992205261,0.134537899914204
1000,"least_changed",48,0.0262059597237503,0.319884726224784,0.41818515990504
