"node","group","degree","betweenness","closeness","eigenvector"
30,"most_changed",4,0.000789872799051202,0.248631159780986,0.00619735588863946
31,"most_changed",4,2.43945816249845e-06,0.218456155696479,0.00238346579448854
41,"most_changed",4,0.000215522563611656,0.239855942376951,0.00267722557681219
48,"most_changed",4,7.27266677665003e-05,0.228865979381443,0.00153395227358219
68,"most_changed",4,0.00133840644820214,0.261176470588235,0.0205694833854076
996,"least_changed",45,0.0266866974243603,0.313264346190028,0.0917185258036505
997,"least_changed",47,0.0302856675900319,0.330575777630708,0.469343809091825
998,"least_changed",48,0.0227291692124891,0.320294966335364,0.128024011637744
999,"least_changed",48,0.0327209015916224,0.324455992205261,0.134537899914208
1000,"least_changed",48,0.0262059597237503,0.319884726224784,0.418185159905054
