"node","group","degree","betweenness","closeness","eigenvector"
11,"most_changed",4,6.84112817704782e-05,0.225915875169607,0.00294652150317575
133,"most_changed",4,6.52728708923896e-05,0.233793587643342,0.00149267412977623
136,"most_changed",4,0.000321380026313799,0.231732776617954,0.00161213847719175
1,"most_changed",4,0.000667015312840139,0.253746507493015,0.0137574658381865
2,"most_changed",4,0.00156946114284032,0.246180384425826,0.0127262966135257
996,"least_changed",45,0.0266866974243603,0.313264346190028,0.0917185258036491
997,"least_changed",47,0.0302856675900319,0.330575777630708,0.469343809091822
998,"least_changed",48,0.0227291692124891,0.320294966335364,0.128024011637741
999,"least_changed",48,0.0327209015916224,0.324455992205261,0.134537899914205
1000,"least_changed",48,0.0262059597237503,0.319884726224784,0.41818515990505
